,fecha,prov_residencia_persona_en_situacion_violencia,genero_persona_en_situacion_de_violencia,edad_persona_en_situacion_de_violencia,pais_nacimiento_persona_en_situacion_de_violencia,tipo_de_violencia_fisica,tipo_de_violencia_psicologica,tipo_de_violencia_sexual,tipo_de_violencia_economica_y_patrimonial,tipo_de_violencia_simbolica,tipo_de_violencia_domestica,modalidad_de_violencia_institucional,modalidad_de_violencia_laboral,modalidad_violencia_contra_libertad_reproductiva,modalidad_de_violencia_obstetrica,modalidad_de_violencia_mediatica,modalidad_de_violencia_otras,vinculo_con_la_persona_agresora,genero_de_la_persona_agresora
18004,2020-08-01,Chaco,Mujer,17.0,Argentina,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro,
18005,2020-08-01,Buenos Aires,Mujer,33.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
18006,2020-08-01,Buenos Aires,Mujer,27.0,Argentina,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Otro,Varon
18007,2020-08-01,Buenos Aires,Mujer,42.0,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18008,2020-08-01,Córdoba,Mujer,17.0,Argentina,No,No,Si,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
18009,2020-08-01,Buenos Aires,Mujer,47.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18010,2020-08-01,Buenos Aires,Mujer,60.0,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18011,2020-08-01,Mendoza,Mujer,44.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18012,2020-08-01,Santa Fe,Mujer,21.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18013,2020-08-01,Buenos Aires,Mujer,45.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18014,2020-08-01,Buenos Aires,Mujer,25.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18015,2020-08-01,Buenos Aires,Mujer,26.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18016,2020-08-01,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18017,2020-08-01,Santa Fe,Mujer,29.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18018,2020-08-01,Mendoza,Mujer,44.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18019,2020-08-01,Río Negro,Mujer,21.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18020,2020-08-01,Buenos Aires,Mujer,50.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
18021,2020-08-01,Mendoza,Mujer,32.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18022,2020-08-01,Tucumán,Mujer,29.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18023,2020-08-01,Buenos Aires,Mujer,28.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18024,2020-08-01,Buenos Aires,Mujer,26.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18025,2020-08-01,Mendoza,Mujer,46.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18026,2020-08-01,Córdoba,Mujer,21.0,Paraguaya,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,
18027,2020-08-01,Tucumán,Mujer,19.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18028,2020-08-01,Buenos Aires,Mujer,21.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18029,2020-08-01,Buenos Aires,Mujer,33.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
18030,2020-08-01,Buenos Aires,Mujer,23.0,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18031,2020-08-01,Buenos Aires,Mujer,34.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18032,2020-08-01,Buenos Aires,Mujer,60.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
18033,2020-08-01,Buenos Aires,Mujer,26.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18034,2020-08-01,Buenos Aires,Mujer,78.0,,No,Si,No,No,Si,No,No,No,No,No,No,No,Otro familiar,Varon
18035,2020-08-01,Buenos Aires,Mujer,,,No,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
18036,2020-08-01,Buenos Aires,Mujer,42.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18037,2020-08-01,Buenos Aires,Mujer,22.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18038,2020-08-01,Buenos Aires,Mujer,40.0,Boliviana,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18039,2020-08-01,Buenos Aires,Mujer,44.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18040,2020-08-01,Buenos Aires,Mujer,48.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18041,2020-08-01,Buenos Aires,Mujer,50.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18042,2020-08-01,Buenos Aires,Mujer,35.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18043,2020-08-01,Buenos Aires,Mujer,34.0,Argentina,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
18044,2020-08-01,Buenos Aires,Mujer,46.0,Argentina,Si,Si,No,Si,No,Si,Si,No,No,No,No,No,Otro familiar,Varon
18045,2020-08-01,Buenos Aires,Mujer,28.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18046,2020-08-01,Buenos Aires,Mujer,53.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
18047,2020-08-01,Buenos Aires,Mujer,26.0,Argentina,Si,Si,No,Si,No,Si,Si,No,No,No,No,No,Pareja,Varon
18048,2020-08-01,Buenos Aires,Mujer,80.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
18049,2020-08-01,Buenos Aires,Mujer,39.0,Argentina,Si,Si,No,Si,Si,No,No,No,No,No,No,No,Ex pareja,Varon
18050,2020-08-01,Buenos Aires,Mujer,32.0,,Si,Si,No,No,Si,No,No,No,No,No,No,No,Ex pareja,Varon
18051,2020-08-01,Buenos Aires,Mujer,,Argentina,No,No,No,No,No,No,No,No,No,No,No,No,Pareja,Varon
18052,2020-08-01,Buenos Aires,Mujer,27.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18053,2020-08-01,Buenos Aires,Mujer,23.0,Argentina,Si,Si,No,Si,No,No,No,No,No,No,No,No,Pareja,Varon
18054,2020-08-01,Buenos Aires,Mujer,42.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
18055,2020-08-01,Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,Pareja,Varon
18056,2020-08-02,Ciudad Autónoma de Buenos Aires,Mujer,,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
18057,2020-08-02,Ciudad Autónoma de Buenos Aires,Mujer,44.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,,Varon
18058,2020-08-02,Ciudad Autónoma de Buenos Aires,Mujer,33.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
18059,2020-08-02,Ciudad Autónoma de Buenos Aires,Mujer,59.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
18060,2020-08-02,Ciudad Autónoma de Buenos Aires,Mujer,62.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
18061,2020-08-02,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18062,2020-08-02,Ciudad Autónoma de Buenos Aires,Mujer,42.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18063,2020-08-02,Buenos Aires,Mujer,,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18064,2020-08-02,Ciudad Autónoma de Buenos Aires,Mujer,70.0,Argentina,No,Si,No,No,No,No,Si,No,No,No,No,No,Otro,Mujer
18065,2020-08-02,Ciudad Autónoma de Buenos Aires,,28.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18066,2020-08-02,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro,Varon
18067,2020-08-02,Chaco,Mujer,22.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro,Varon
18068,2020-08-02,Buenos Aires,Mujer,30.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
18069,2020-08-02,Buenos Aires,,,Peruana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18070,2020-08-02,,,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,,
18071,2020-08-02,Santa Fe,Mujer,29.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18072,2020-08-02,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
18073,2020-08-02,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18074,2020-08-02,Buenos Aires,Mujer,34.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18075,2020-08-02,Buenos Aires,Mujer,39.0,,No,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18076,2020-08-02,Córdoba,Mujer,35.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18077,2020-08-02,Buenos Aires,Mujer,37.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18078,2020-08-02,Jujuy,Mujer,48.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
18079,2020-08-02,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18080,2020-08-02,Río Negro,Mujer,43.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18081,2020-08-02,Santa Cruz,Mujer,19.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18082,2020-08-02,Buenos Aires,Mujer,46.0,Uruguaya,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18083,2020-08-02,Buenos Aires,Mujer,36.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18084,2020-08-02,Buenos Aires,Mujer,40.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18085,2020-08-02,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18086,2020-08-02,Buenos Aires,Mujer,28.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18087,2020-08-02,Buenos Aires,Mujer,34.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18088,2020-08-02,Río Negro,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18089,2020-08-02,Jujuy,Mujer,28.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
18090,2020-08-02,Tucumán,Mujer,,,Si,No,No,No,No,Si,No,No,No,No,No,No,Otro familiar,
18091,2020-08-02,Buenos Aires,Varon,,,Si,No,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18092,2020-08-02,Santa Fe,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
18093,2020-08-02,Buenos Aires,Mujer,29.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
18094,2020-08-02,Buenos Aires,Mujer,28.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18095,2020-08-02,San Juan,Mujer,29.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18096,2020-08-02,Jujuy,Mujer,23.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18097,2020-08-02,Santa Fe,Mujer,28.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18098,2020-08-02,Córdoba,Mujer,32.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18099,2020-08-02,Entre Ríos,Mujer,27.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18100,2020-08-02,Buenos Aires,Mujer,39.0,Paraguaya,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18101,2020-08-02,Buenos Aires,Mujer,22.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18102,2020-08-02,Santa Fe,Mujer,33.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18103,2020-08-02,Buenos Aires,Mujer,42.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18104,2020-08-02,Buenos Aires,Mujer,30.0,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18105,2020-08-02,Mendoza,Mujer,42.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18106,2020-08-02,Buenos Aires,Mujer,40.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18107,2020-08-02,Buenos Aires,Mujer,27.0,Boliviana,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18108,2020-08-02,Santa Fe,Mujer,26.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18109,2020-08-02,Buenos Aires,Mujer,44.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18110,2020-08-02,Jujuy,Mujer,21.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18111,2020-08-02,Chubut,Mujer,42.0,Argentina,Si,Si,No,No,No,Si,Si,No,No,No,No,No,Ex pareja,Varon
18112,2020-08-02,Mendoza,Mujer,27.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18113,2020-08-02,"Tierra del Fuego, Antártida e Islas del Atlántico Sur",Mujer,67.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18114,2020-08-02,Buenos Aires,Mujer,34.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18115,2020-08-02,Córdoba,Mujer,26.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18116,2020-08-02,Buenos Aires,Mujer,31.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18117,2020-08-02,Mendoza,Mujer,65.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18118,2020-08-02,Buenos Aires,Mujer,23.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18119,2020-08-02,Buenos Aires,Mujer,38.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18120,2020-08-02,Buenos Aires,Mujer,32.0,Argentina,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18121,2020-08-02,Buenos Aires,Mujer,39.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18122,2020-08-02,Río Negro,Mujer,22.0,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18123,2020-08-02,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18124,2020-08-02,Tucumán,Mujer,47.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18125,2020-08-02,Buenos Aires,Mujer,46.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18126,2020-08-02,Buenos Aires,Mujer,34.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18127,2020-08-02,Buenos Aires,Mujer,34.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
18128,2020-08-02,Buenos Aires,Mujer,57.0,Paraguaya,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
18129,2020-08-02,Buenos Aires,Mujer,29.0,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,Otro,Varon
18130,2020-08-02,Buenos Aires,Mujer,60.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18131,2020-08-02,Neuquén,Mujer,20.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18132,2020-08-02,Buenos Aires,Mujer,38.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18133,2020-08-02,Buenos Aires,Mujer,42.0,Argentina,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18134,2020-08-02,Buenos Aires,Mujer,47.0,Argentina,No,Si,No,No,No,No,No,No,No,No,No,No,Otro,
18135,2020-08-02,Buenos Aires,Mujer,36.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18136,2020-08-02,Buenos Aires,Mujer,36.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18137,2020-08-02,Salta,Mujer,26.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
18138,2020-08-02,Buenos Aires,Mujer,29.0,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18139,2020-08-02,Buenos Aires,Mujer,45.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
18140,2020-08-02,Buenos Aires,Mujer,26.0,,Si,Si,Si,Si,No,Si,No,No,No,No,No,No,Padre o tutor,Varon
18141,2020-08-02,Chaco,Mujer,20.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18142,2020-08-02,Buenos Aires,Mujer,51.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Otro,Varon
18143,2020-08-02,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
18144,2020-08-02,Santa Fe,Mujer,,Argentina,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18145,2020-08-02,Buenos Aires,Mujer,56.0,,No,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
18146,2020-08-02,Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18147,2020-08-02,Buenos Aires,Mujer,20.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Mujer
18148,2020-08-02,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
18149,2020-08-02,Buenos Aires,Mujer,,,Si,No,No,No,No,No,No,No,No,No,No,No,Pareja,Varon
18150,2020-08-02,Buenos Aires,Mujer,,Argentina,No,Si,No,No,Si,No,No,No,No,No,No,No,Ex pareja,Varon
18151,2020-08-02,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
18152,2020-08-02,Buenos Aires,Mujer,,Argentina,Si,Si,No,No,Si,No,No,No,No,No,No,No,Ex pareja,Varon
18153,2020-08-02,Buenos Aires,Mujer,,,No,No,No,No,No,No,No,No,No,No,No,No,Ex pareja,Varon
18154,2020-08-02,Buenos Aires,Mujer,58.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
18155,2020-08-02,Buenos Aires,Mujer,21.0,,Si,Si,Si,Si,Si,Si,No,No,Si,No,No,No,Pareja,Varon
18156,2020-08-02,Buenos Aires,Mujer,70.0,,Si,Si,No,No,No,No,No,No,No,No,No,No,Otro familiar,Mujer
18157,2020-08-02,Buenos Aires,Mujer,23.0,,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18158,2020-08-02,Buenos Aires,Mujer,43.0,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Varon
18159,2020-08-02,Buenos Aires,Mujer,,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18160,2020-08-02,Buenos Aires,Mujer,40.0,Argentina,Si,Si,Si,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18161,2020-08-02,Buenos Aires,Mujer,36.0,Argentina,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Pareja,Varon
18162,2020-08-02,Buenos Aires,Mujer,35.0,Peruana,Si,Si,Si,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18163,2020-08-02,Buenos Aires,Mujer,40.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18164,2020-08-02,Buenos Aires,Mujer,18.0,Argentina,Si,Si,No,No,Si,No,No,No,No,No,No,No,Ex pareja,Varon
18165,2020-08-02,Buenos Aires,Mujer Trans,26.0,,Si,Si,No,Si,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18166,2020-08-02,Buenos Aires,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
18167,2020-08-02,Buenos Aires,Mujer,61.0,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Otro familiar,Varon
18168,2020-08-02,Buenos Aires,Mujer,22.0,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
18169,2020-08-02,Buenos Aires,Mujer,23.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
18170,2020-08-02,Buenos Aires,Mujer,40.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Pareja,Varon
18171,2020-08-03,Ciudad Autónoma de Buenos Aires,Mujer,59.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18172,2020-08-03,Ciudad Autónoma de Buenos Aires,Mujer,64.0,,Si,Si,No,Si,No,Si,No,No,No,No,No,No,Otro familiar,Varon
18173,2020-08-03,Ciudad Autónoma de Buenos Aires,Mujer,34.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18174,2020-08-03,Ciudad Autónoma de Buenos Aires,,24.0,,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,
18175,2020-08-03,Ciudad Autónoma de Buenos Aires,Mujer,72.0,Argentina,Si,Si,No,No,No,Si,No,No,No,No,No,No,Otro familiar,Varon
18176,2020-08-03,Buenos Aires,,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,,
18177,2020-08-03,Ciudad Autónoma de Buenos Aires,Mujer,33.0,Argentina,No,Si,No,Si,No,Si,No,No,No,No,No,No,Pareja,Varon
18178,2020-08-03,Ciudad Autónoma de Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,,
18179,2020-08-03,Ciudad Autónoma de Buenos Aires,Mujer,29.0,Uruguaya,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18180,2020-08-03,Ciudad Autónoma de Buenos Aires,Mujer,24.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18181,2020-08-03,Ciudad Autónoma de Buenos Aires,Mujer,41.0,Argentina,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18182,2020-08-03,Ciudad Autónoma de Buenos Aires,Mujer,63.0,,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18183,2020-08-03,Ciudad Autónoma de Buenos Aires,Mujer,49.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18184,2020-08-03,Buenos Aires,Mujer,32.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18185,2020-08-03,Ciudad Autónoma de Buenos Aires,Mujer,20.0,Paraguaya,No,No,Si,No,No,Si,No,No,No,No,No,No,Otro,Varon
18186,2020-08-03,,,23.0,,No,Si,No,No,No,No,Si,No,No,No,No,No,Otro,Varon
18187,2020-08-03,Ciudad Autónoma de Buenos Aires,Mujer,29.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18188,2020-08-03,Buenos Aires,Mujer,,,Si,Si,Si,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18189,2020-08-03,Ciudad Autónoma de Buenos Aires,Mujer,18.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18190,2020-08-03,,Mujer,,,Si,No,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18191,2020-08-03,Ciudad Autónoma de Buenos Aires,Mujer,,,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18192,2020-08-03,Buenos Aires,Mujer,16.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18193,2020-08-03,Ciudad Autónoma de Buenos Aires,Mujer,36.0,Boliviana,No,Si,No,Si,No,Si,No,No,No,No,No,No,Ex pareja,Varon
18194,2020-08-03,Ciudad Autónoma de Buenos Aires,Mujer,34.0,Argentina,Si,Si,No,No,Si,No,No,Si,No,No,No,No,Otro,Varon
18195,2020-08-03,Ciudad Autónoma de Buenos Aires,Mujer,48.0,,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro,Varon
18196,2020-08-03,San Luis,Mujer,,,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18197,2020-08-03,Ciudad Autónoma de Buenos Aires,Mujer,29.0,Paraguaya,Si,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18198,2020-08-03,Ciudad Autónoma de Buenos Aires,Mujer,48.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Otro,Varon
18199,2020-08-03,Ciudad Autónoma de Buenos Aires,Mujer,27.0,Chilena,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18200,2020-08-03,Ciudad Autónoma de Buenos Aires,Mujer,26.0,Argentina,No,Si,No,No,Si,Si,No,No,No,No,No,No,Ex pareja,Varon
18201,2020-08-03,Buenos Aires,Mujer,69.0,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18202,2020-08-03,Ciudad Autónoma de Buenos Aires,Mujer,62.0,Argentina,No,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,Varon
18203,2020-08-03,Buenos Aires,Mujer,,,Si,Si,No,No,No,Si,No,No,No,No,No,No,Pareja,
